# mlc_poller v1
# poll_hz = 50
# duration_sec = 1203
t_monotonic_s, mlc_src
1387626.093154, 0
1387626.113620, 0
1387626.134119, 0
1387626.154585, 0
1387626.175049, 0
1387626.195512, 0
1387626.215974, 0
1387626.236437, 0
1387626.257044, 0
1387626.277505, 0
1387626.297967, 0
1387626.318429, 0
1387626.338893, 0
1387626.359356, 0
1387626.379824, 0
1387626.400327, 0
1387626.420814, 0
1387626.441281, 0
1387626.461745, 0
1387626.482208, 0
1387626.502669, 0
1387626.523131, 0
1387626.543596, 0
1387626.564065, 0
1387626.584527, 0
1387626.604993, 0
1387626.625479, 0
1387626.645950, 0
1387626.666526, 0
1387626.686993, 0
1387626.707455, 0
1387626.727918, 0
1387626.748384, 0
1387626.768845, 0
1387626.789307, 0
1387626.809767, 0
1387626.830228, 0
1387626.850687, 0
1387626.871149, 0
1387626.891608, 0
1387626.912077, 0
1387626.932536, 0
1387626.953000, 0
1387626.973460, 0
1387626.993921, 0
1387627.014389, 0
1387627.034851, 0
1387627.055311, 0
1387627.075980, 0
1387627.096443, 0
1387627.116904, 0
1387627.137367, 0
1387627.158819, 0
1387627.179531, 0
1387627.199998, 0
1387627.220506, 0
1387627.240976, 0
1387627.261445, 0
1387627.281907, 0
1387627.302371, 0
1387627.322833, 0
1387627.343294, 0
1387627.363761, 0
1387627.384225, 0
1387627.404690, 0
1387627.425181, 0
1387627.445647, 0
1387627.466116, 0
1387627.486579, 0
1387627.507043, 0
1387627.527509, 0
1387627.547972, 0
1387627.568439, 0
1387627.589036, 0
1387627.609509, 0
1387627.629998, 0
1387627.650460, 0
1387627.670925, 0
1387627.691389, 0
1387627.711854, 0
1387627.732316, 0
1387627.752779, 0
1387627.773241, 0
1387627.793701, 0
1387627.814163, 0
1387627.834623, 0
1387627.855084, 0
1387627.875546, 0
1387627.896008, 0
1387627.916469, 0
1387627.936931, 0
1387627.957391, 0
1387627.977851, 0
1387627.998444, 0
1387628.018905, 0
1387628.039366, 0
1387628.059827, 0
1387628.080291, 0
1387628.100752, 0
1387628.121213, 0
1387628.141672, 0
1387628.162134, 0
1387628.182593, 0
1387628.203053, 0
1387628.223513, 0
1387628.243973, 0
1387628.264435, 0
1387628.284896, 0
1387628.305360, 0
1387628.325822, 0
1387628.346284, 0
1387628.366746, 0
1387628.387210, 0
1387628.407931, 0
1387628.428412, 0
1387628.448910, 0
1387628.469393, 0
1387628.489860, 0
1387628.510326, 0
1387628.530788, 0
1387628.551250, 0
1387628.571711, 0
1387628.592182, 0
1387628.612644, 0
1387628.633108, 0
1387628.653569, 0
