# mlc_poller v1
# poll_hz = 50
# duration_sec = 1203
t_monotonic_s, mlc_src
43295.647782, 0
43295.668249, 0
43295.688715, 0
43295.709189, 0
43295.729667, 0
43295.750142, 0
43295.770609, 0
43295.791074, 0
43295.811553, 0
43295.832015, 0
43295.852516, 0
43295.873127, 0
43295.893594, 0
43295.914064, 0
43295.934565, 0
43295.955060, 0
43295.975538, 0
43295.996016, 0
43296.016490, 0
43296.036963, 0
43296.057432, 0
43296.077898, 0
43296.098371, 0
43296.118837, 0
43296.139308, 0
43296.159775, 0
43296.180248, 0
43296.200785, 0
43296.221271, 0
43296.241741, 0
43296.262210, 0
43296.282677, 0
43296.303143, 0
43296.323610, 0
43296.344086, 0
43296.364554, 0
43296.385021, 0
43296.405486, 0
43296.425958, 0
43296.446463, 0
43296.466937, 0
43296.487405, 0
43296.507876, 0
43296.528349, 0
43296.548819, 0
43296.569391, 0
43296.589857, 0
43296.610323, 0
43296.630788, 0
43296.651259, 0
43296.671731, 0
43296.692242, 0
43296.712717, 0
43296.733185, 0
43296.753654, 0
43296.774122, 0
43296.794590, 0
43296.815061, 0
43296.835560, 0
43296.856006, 0
43296.876474, 0
43296.896942, 0
43296.917538, 0
43296.938047, 0
43296.958542, 0
43296.979015, 0
43296.999492, 0
43297.019998, 0
43297.040485, 0
43297.060962, 0
43297.081430, 0
43297.101897, 0
43297.122363, 0
43297.142833, 0
43297.163309, 0
43297.183792, 0
43297.204535, 0
43297.225003, 0
43297.245469, 0
43297.265937, 0
43297.286403, 0
43297.306869, 0
43297.327335, 0
43297.347802, 0
43297.368279, 0
43297.388745, 0
43297.409216, 0
43297.429718, 0
43297.450188, 0
43297.470661, 0
43297.491130, 0
43297.511597, 0
43297.532070, 0
43297.552686, 0
43297.573164, 0
43297.593632, 0
43297.614098, 0
43297.634564, 0
43297.655035, 0
43297.675540, 0
43297.696007, 0
43297.716473, 0
43297.736939, 0
43297.757405, 0
43297.777878, 0
43297.798345, 0
43297.818817, 0
43297.839319, 0
43297.859792, 0
43297.880272, 0
43297.900839, 0
43297.921351, 0
43297.941832, 0
43297.962335, 0
43297.982808, 0
43298.003279, 0
43298.023750, 0
43298.044249, 0
43298.064725, 0
43298.085198, 0
43298.105667, 0
43298.126144, 0
43298.146616, 0
43298.167134, 0
43298.187862, 0
